cap_diameter,cap_shape,gill_attachment,gill_color,stem_height,stem_width,stem_color,season,class
1045,2,0,0,0.438114484,1867,11,0.943194554,0
785,2,0,0,0.652979889,1637,11,0.943194554,0
1137,2,0,0,0.286912903,2299,11,0.943194554,0
1113,2,0,0,0.350576727,2184,11,0.943194554,0
993,2,0,0,0.394345606,1972,11,0.943194554,0
1104,2,0,0,0.382408639,2095,11,0.943194554,0
1124,2,0,0,0.354555716,2167,11,0.943194554,0
1013,2,0,0,0.37842965,2185,11,0.943194554,0
899,2,0,0,0.601253033,2069,11,0.943194554,0
830,2,0,0,0.692769779,1824,11,0.943194554,0
912,2,0,0,0.629105955,1788,11,0.943194554,0
820,2,0,0,0.633084944,1474,11,0.943194554,0
1052,2,0,0,0.286912903,2110,11,0.943194554,0
954,2,0,0,0.629105955,1956,11,0.943194554,0
803,2,0,0,0.465967407,1878,11,0.943194554,0
1082,2,0,0,0.398324595,1962,11,0.943194554,0
831,2,0,0,0.57340011,1662,11,0.943194554,0
914,2,0,0,0.569421121,1996,11,0.943194554,0
875,2,0,0,0.613189999,1701,11,0.943194554,0
1077,2,0,0,0.545547187,2005,11,0.943194554,0
939,2,0,0,0.505757297,1895,11,0.943194554,0
975,2,0,0,0.637063933,1701,11,0.943194554,0
588,2,0,0,0.660937867,1753,11,0.943194554,0
1044,2,0,0,0.565442132,1979,11,0.943194554,0
783,2,0,0,0.509736286,1948,11,0.943194554,0
719,2,0,0,0.525652242,1679,11,0.943194554,0
986,2,0,0,0.310786837,2226,11,0.943194554,0
1084,2,0,0,0.481883363,2014,11,0.943194554,0
1129,2,0,0,0.231207058,2152,11,0.943194554,0
754,2,0,0,0.796223492,1686,11,0.943194554,0
822,2,0,0,0.80418147,1632,11,0.943194554,0
890,2,0,0,0.294870881,2021,11,0.943194554,0
953,2,0,0,0.497799319,2031,11,0.943194554,0
777,2,0,0,0.537589209,2008,11,0.943194554,0
941,2,0,0,0.505757297,1945,11,0.943194554,0
1042,2,0,0,0.517694264,1977,11,0.943194554,0
903,2,0,0,0.513715275,1975,11,0.943194554,0
1144,2,0,0,0.334660771,2266,11,0.943194554,0
930,2,0,0,0.45403044,1969,11,0.943194554,0
1032,2,0,0,0.633084944,1789,11,0.943194554,0
966,2,0,0,0.6490009,1843,11,0.943194554,0
1101,2,0,0,0.41821954,1948,11,0.943194554,0
1018,2,0,0,0.446072462,2077,11,0.943194554,0
89,6,0,5,0.684811801,123,6,1.804272709,1
94,6,0,5,0.915593162,109,6,1.804272709,1
90,3,0,5,0.509736286,97,6,0.027372133,1
108,6,0,5,0.824076415,103,6,0.888450288,1
101,6,0,5,0.302828859,122,6,0.027372133,1
97,3,0,5,1.377155883,74,6,1.804272709,1
130,6,0,5,0.752454614,124,6,0.943194554,1
94,3,0,5,0.72858068,105,6,1.804272709,1
111,3,0,5,1.269723181,92,6,1.804272709,1
126,3,0,5,0.581358088,112,6,0.027372133,1
110,3,0,5,0.684811801,98,6,1.804272709,1
127,6,0,5,0.92355114,88,6,0.027372133,1
88,3,0,5,0.979256985,100,6,0.943194554,1
115,6,0,5,0.903656195,108,6,0.943194554,1
104,6,0,5,0.696748768,110,6,1.804272709,1
128,3,0,5,1.030983842,114,6,0.888450288,1
103,6,0,5,0.971299007,96,6,1.804272709,1
113,3,0,5,0.700727757,114,6,0.943194554,1
104,6,0,5,0.863866305,79,6,0.027372133,1
119,3,0,5,0.485862352,115,6,0.027372133,1
88,3,0,5,1.369197905,75,6,1.804272709,1
91,3,0,5,0.951404063,79,6,0.027372133,1
99,3,0,5,1.106584633,91,6,0.027372133,1
93,3,0,5,0.951404063,91,6,0.888450288,1
95,6,0,5,0.756433603,86,6,1.804272709,1
102,3,0,5,1.293597115,80,6,0.888450288,1
172,3,0,5,0.251102003,137,6,1.804272709,1
110,6,0,5,0.939467096,93,6,0.943194554,1
99,3,0,5,0.692769779,113,6,0.027372133,1
91,3,0,5,0.836013382,93,6,0.943194554,1
117,6,0,5,0.668895845,117,6,1.804272709,1
92,3,0,5,1.090668677,91,6,0.943194554,1
116,3,0,5,0.712664724,111,6,1.804272709,1
116,6,0,5,0.80418147,96,6,0.888450288,1
89,3,0,5,0.943446085,99,6,0.888450288,1
87,3,0,5,1.134437556,73,6,1.804272709,1
96,3,0,5,0.955383052,77,6,0.943194554,1
119,6,0,5,0.951404063,97,6,1.804272709,1
130,3,0,5,0.760412592,93,6,1.804272709,1
119,3,0,5,1.1185216,81,6,1.804272709,1
115,6,0,5,0.975277996,95,6,0.027372133,1
110,6,0,5,0.895698217,99,6,0.888450288,1
116,6,0,5,0.569421121,113,6,1.804272709,1
87,6,0,5,1.082710699,87,6,0.888450288,1
108,3,0,5,0.899677206,119,6,0.027372133,1
139,3,0,5,0.49382033,98,6,1.804272709,1
89,3,0,5,0.955383052,74,6,1.804272709,1
117,6,0,5,0.477904374,140,6,0.027372133,1
133,6,0,5,0.99915193,95,6,0.027372133,1
102,6,0,5,0.839992371,85,6,0.888450288,1
104,6,0,5,1.158311489,91,6,0.943194554,1
105,3,0,5,0.708685735,113,6,0.943194554,1
131,6,0,5,0.147648289,128,6,0.027372133,1
115,3,0,5,0.764391581,95,6,0.943194554,1
105,3,0,5,1.1185216,96,6,0.943194554,1
103,3,0,5,0.903656195,78,6,0.888450288,1
109,3,0,5,0.792244503,113,6,0.027372133,1
97,6,0,5,1.046899798,107,6,0.943194554,1
106,6,0,5,1.030983842,78,6,0.943194554,1
124,3,0,5,0.736538658,101,6,0.943194554,1
90,6,0,5,0.724601691,103,6,0.888450288,1
96,3,0,5,0.672874834,110,6,1.804272709,1
109,6,0,5,0.808160459,102,6,0.943194554,1
112,3,0,5,0.808160459,97,6,0.027372133,1
134,3,0,5,0.621147977,122,6,1.804272709,1
99,6,0,5,0.6490009,86,6,0.027372133,1
72,6,0,5,1.011088897,76,6,0.888450288,1
100,6,0,5,0.601253033,106,6,1.804272709,1
93,6,0,5,0.871824283,96,6,0.888450288,1
124,3,0,5,0.732559669,116,6,1.804272709,1
132,6,0,5,0.569421121,104,6,0.027372133,1
117,6,0,5,0.617168988,92,6,0.027372133,1
143,6,0,5,0.438114484,133,6,0.027372133,1
110,6,0,5,0.812139448,86,6,0.943194554,1
115,3,0,5,0.473925385,118,6,0.943194554,1
72,3,0,5,1.329408015,70,6,0.943194554,1
77,6,0,5,1.023025864,86,6,0.027372133,1
98,3,0,5,1.03894182,84,6,0.027372133,1
87,6,0,5,0.891719228,96,6,0.027372133,1
103,6,0,5,0.935488107,75,6,0.027372133,1
127,3,0,5,0.700727757,102,6,0.888450288,1
104,3,0,5,0.959362041,98,6,0.027372133,1
105,6,0,5,0.342618749,91,6,1.804272709,1
93,6,0,5,0.955383052,98,6,1.804272709,1
92,3,0,5,0.911614173,101,6,1.804272709,1
107,3,0,5,1.074752721,102,6,0.943194554,1
85,6,0,5,1.011088897,91,6,0.027372133,1
106,6,0,5,1.058836765,92,6,1.804272709,1
73,6,0,5,1.054857776,86,6,0.888450288,1
95,6,0,5,0.879782261,110,6,0.027372133,1
98,6,0,5,0.983235974,69,6,1.804272709,1
121,6,0,5,0.99915193,93,6,1.804272709,1
124,3,0,5,0.808160459,128,6,0.943194554,1
105,6,0,5,0.931509118,80,6,0.027372133,1
117,3,0,5,0.621147977,109,6,0.943194554,1
126,6,0,5,0.374450661,106,6,0.027372133,1
99,3,0,5,0.836013382,82,6,1.804272709,1
120,3,0,5,0.92355114,92,6,0.027372133,1
117,6,0,5,1.019046875,115,6,1.804272709,1
122,6,0,5,0.816118437,100,6,1.804272709,1
93,6,0,5,0.760412592,113,6,0.943194554,1
110,6,0,5,0.983235974,88,6,1.804272709,1
105,6,0,5,1.090668677,72,6,1.804272709,1
98,3,0,5,1.058836765,101,6,0.888450288,1
102,3,0,5,0.979256985,104,6,0.888450288,1
93,3,0,5,0.987214963,96,6,0.888450288,1
110,3,0,5,0.53361022,113,6,1.804272709,1
99,6,0,5,1.221975313,92,6,0.943194554,1
127,6,0,5,0.465967407,113,6,0.943194554,1
103,3,0,5,0.820097426,104,6,1.804272709,1
136,3,0,5,0.45403044,115,6,0.027372133,1
108,3,0,5,1.329408015,78,6,0.943194554,1
113,3,0,5,0.792244503,122,6,0.943194554,1
113,3,0,5,0.967320018,102,6,0.027372133,1
112,3,0,5,0.967320018,101,6,0.943194554,1
138,3,0,5,0.708685735,108,6,0.027372133,1
111,3,0,5,0.477904374,125,6,0.027372133,1
63,3,0,5,1.015067886,85,6,0.027372133,1
100,3,0,5,1.210038346,78,6,0.943194554,1
46,6,0,5,1.580084321,73,6,0.888450288,1
110,6,0,5,0.481883363,82,6,0.943194554,1
105,6,0,5,1.241870258,99,6,1.804272709,1
83,6,0,5,0.875803272,103,6,0.027372133,1
125,3,0,5,0.780307537,115,6,0.943194554,1
111,6,0,5,1.122500589,85,6,0.888450288,1
89,6,0,5,1.412966784,55,6,0.027372133,1
111,6,0,5,0.461988418,92,6,1.804272709,1
117,6,0,5,0.557484154,94,6,0.943194554,1
124,3,0,5,0.461988418,123,6,0.888450288,1
114,6,0,5,1.190143401,86,6,0.888450288,1
119,6,0,5,0.549526176,95,6,0.888450288,1
105,6,0,5,1.054857776,72,6,0.943194554,1
119,6,0,5,1.019046875,95,6,0.888450288,1
109,6,0,5,0.99915193,89,6,0.027372133,1
94,6,0,5,1.162290478,85,6,1.804272709,1
107,3,0,5,0.374450661,106,6,1.804272709,1
125,3,0,5,0.617168988,97,6,0.943194554,1
102,3,0,5,1.186164412,92,6,0.943194554,1
83,3,0,5,0.824076415,103,6,1.804272709,1
101,3,0,5,1.19412239,82,6,0.888450288,1
122,6,0,5,0.294870881,133,6,1.804272709,1
118,3,0,5,0.501778308,137,6,0.027372133,1
91,3,0,5,0.549526176,92,6,0.888450288,1
99,3,0,5,1.182185423,85,6,0.888450288,1
95,3,0,5,1.003130919,76,6,0.027372133,1
117,6,0,5,0.334660771,102,6,0.888450288,1
72,3,0,5,1.106584633,72,6,0.888450288,1
94,6,0,5,1.202080368,90,6,1.804272709,1
109,3,0,5,0.406282573,97,6,0.888450288,1
96,3,0,5,0.692769779,109,6,0.888450288,1
125,6,0,5,0.350576727,106,6,0.888450288,1
113,3,0,5,0.915593162,89,6,0.943194554,1
87,6,0,5,0.931509118,56,6,0.943194554,1
99,3,0,5,1.015067886,106,6,0.943194554,1
88,6,0,5,0.458009429,118,6,0.943194554,1
114,6,0,5,0.72858068,93,6,0.943194554,1
87,6,0,5,0.652979889,107,6,0.888450288,1
124,6,0,5,0.692769779,91,6,0.027372133,1
114,6,0,5,0.788265515,113,6,0.027372133,1
107,6,0,5,0.903656195,80,6,0.943194554,1
94,6,0,5,0.995172941,109,6,0.888450288,1
82,6,0,5,1.158311489,104,6,0.888450288,1
91,6,0,5,1.325429026,67,6,1.804272709,1
112,6,0,5,0.629105955,94,6,0.027372133,1
81,3,0,5,0.875803272,93,6,1.804272709,1
137,6,0,5,0.53361022,116,6,0.943194554,1
94,6,0,5,1.217996324,94,6,0.027372133,1
94,6,0,5,0.931509118,87,6,0.027372133,1
137,6,0,5,0.330681782,132,6,0.943194554,1
115,3,0,5,0.855908327,115,6,0.027372133,1
138,6,0,5,0.330681782,131,6,0.888450288,1
135,6,0,5,0.760412592,109,6,1.804272709,1
111,3,0,5,0.581358088,100,6,1.804272709,1
104,3,0,5,1.114542611,92,6,0.027372133,1
95,6,0,5,1.353281949,72,6,0.888450288,1
97,3,0,5,1.023025864,64,6,0.943194554,1
93,6,0,5,0.756433603,110,6,0.943194554,1
80,3,0,5,1.03894182,83,6,0.027372133,1
125,3,0,5,0.509736286,105,6,0.943194554,1
98,6,0,5,0.979256985,83,6,0.888450288,1
91,6,0,5,1.114542611,80,6,0.888450288,1
110,3,0,5,0.935488107,120,6,0.027372133,1
91,6,0,5,0.832034393,84,6,0.888450288,1
134,3,0,5,0.720622702,110,6,1.804272709,1
108,6,0,5,0.919572151,106,6,1.804272709,1
123,6,0,5,0.637063933,113,6,0.943194554,1
83,6,0,5,0.99915193,83,6,1.804272709,1
95,3,0,5,0.672874834,90,6,0.027372133,1
114,6,0,5,0.784286526,131,6,1.804272709,1
94,3,0,5,1.229933291,95,6,0.027372133,1
123,6,0,5,0.776328548,93,6,1.804272709,1
105,6,0,5,0.895698217,87,6,1.804272709,1
91,6,0,5,0.851929338,113,6,1.804272709,1
106,3,0,5,1.500504541,71,6,1.804272709,1
94,6,0,5,0.812139448,119,6,0.027372133,1
97,3,0,5,0.446072462,128,6,0.943194554,1
96,6,0,5,1.166269467,90,6,0.943194554,1
113,3,0,5,0.991193952,83,6,0.888450288,1
84,6,0,5,1.225954302,105,6,0.888450288,1
96,6,0,5,1.309513071,89,6,0.027372133,1
103,3,0,5,0.720622702,80,6,0.027372133,1
113,6,0,5,0.863866305,92,6,0.027372133,1
124,3,0,5,0.394345606,103,6,1.804272709,1
101,3,0,5,0.342618749,115,6,0.888450288,1
91,3,0,5,0.891719228,136,6,0.027372133,1
75,3,0,5,1.146374522,63,6,0.943194554,1
106,3,0,5,0.776328548,91,6,1.804272709,1
90,6,0,5,0.784286526,111,6,0.027372133,1
117,6,0,5,1.122500589,108,6,0.943194554,1
103,3,0,5,1.285639137,68,6,0.888450288,1
98,6,0,5,0.776328548,86,6,1.804272709,1
101,6,0,5,0.764391581,82,6,0.888450288,1
81,6,0,5,1.655685112,73,6,0.027372133,1
105,6,0,5,0.943446085,84,6,0.943194554,1
103,3,0,5,0.744496636,92,6,0.027372133,1
113,3,0,5,0.879782261,86,6,1.804272709,1
118,6,0,5,0.521673253,113,6,1.804272709,1
122,6,0,5,0.752454614,110,6,0.888450288,1
107,6,0,5,0.975277996,93,6,1.804272709,1
118,6,0,5,1.023025864,90,6,0.888450288,1
72,3,0,5,1.31349206,79,6,1.804272709,1
93,6,0,5,0.951404063,106,6,1.804272709,1
93,6,0,5,0.955383052,89,6,0.027372133,1
107,3,0,5,0.521673253,87,6,1.804272709,1
122,6,0,5,0.931509118,108,6,0.027372133,1
125,6,0,5,0.6490009,141,6,1.804272709,1
100,6,0,5,0.824076415,107,6,1.804272709,1
112,6,0,5,0.641042922,115,6,0.943194554,1
102,3,0,5,0.903656195,97,6,0.943194554,1
92,6,0,5,0.907635184,103,6,1.804272709,1
102,3,0,5,1.241870258,78,6,0.943194554,1
114,6,0,5,0.656958878,117,6,0.888450288,1
97,6,0,5,0.796223492,73,6,0.888450288,1
96,6,0,5,0.951404063,87,6,1.804272709,1
96,3,0,5,1.110563622,109,6,0.027372133,1
99,3,0,5,1.011088897,87,6,0.888450288,1
115,6,0,5,0.724601691,112,6,0.888450288,1
107,6,0,5,0.553505165,116,6,0.888450288,1
109,3,0,5,0.481883363,111,6,0.943194554,1
92,6,0,5,0.911614173,105,6,0.027372133,1
126,6,0,5,0.99915193,91,6,0.027372133,1
113,3,0,5,0.863866305,99,6,0.888450288,1
121,6,0,5,0.458009429,125,6,0.027372133,1
89,3,0,5,1.142395533,72,6,0.027372133,1
133,6,0,5,0.943446085,97,6,1.804272709,1
100,6,0,5,1.019046875,108,6,0.943194554,1
127,3,0,5,0.72858068,103,6,0.888450288,1
100,6,0,5,0.752454614,113,6,0.943194554,1
87,6,0,5,0.867845294,97,6,0.943194554,1
113,6,0,5,0.879782261,100,6,0.888450288,1
104,3,0,5,0.668895845,102,6,1.804272709,1
95,6,0,5,1.198101379,70,6,0.888450288,1
95,6,0,5,0.975277996,102,6,1.804272709,1
106,6,0,5,0.712664724,98,6,0.027372133,1
113,3,0,5,0.839992371,116,6,0.943194554,1
97,6,0,5,0.899677206,81,6,0.027372133,1
120,6,0,5,1.142395533,94,6,0.943194554,1
95,6,0,5,1.1185216,69,6,0.027372133,1
123,6,0,5,1.058836765,63,6,0.027372133,1
99,3,0,5,0.605232022,106,6,0.027372133,1
121,3,0,5,1.452756674,83,6,0.027372133,1
106,3,0,5,1.190143401,90,6,0.888450288,1
114,3,0,5,0.553505165,89,6,1.804272709,1
79,3,0,5,1.353281949,72,6,0.943194554,1
127,6,0,5,0.92355114,124,6,0.943194554,1
126,3,0,5,0.907635184,94,6,1.804272709,1
99,3,0,5,0.824076415,107,6,0.888450288,1
80,3,0,5,1.007109908,70,6,0.943194554,1
117,6,0,5,1.309513071,81,6,0.027372133,1
95,3,0,5,0.899677206,117,6,0.888450288,1
103,6,0,5,0.820097426,99,6,1.804272709,1
123,6,0,5,0.629105955,110,6,0.888450288,1
94,3,0,5,1.030983842,98,6,1.804272709,1
83,6,0,5,1.062815754,84,6,0.888450288,1
88,6,0,5,1.046899798,81,6,0.027372133,1
115,3,0,5,0.740517647,111,6,0.888450288,1
116,3,0,5,0.605232022,113,6,0.888450288,1
115,6,0,5,0.505757297,102,6,0.888450288,1
113,3,0,5,1.134437556,94,6,0.888450288,1
115,6,0,5,0.525652242,106,6,0.027372133,1
134,3,0,5,0.398324595,110,6,1.804272709,1
109,3,0,5,0.824076415,99,6,0.027372133,1
85,6,0,5,1.337365993,71,6,0.027372133,1
113,6,0,5,1.034962831,82,6,0.888450288,1
88,6,0,5,1.373176894,63,6,0.888450288,1
116,3,0,5,0.724601691,84,6,0.027372133,1
110,6,0,5,0.943446085,112,6,0.027372133,1
107,6,0,5,0.816118437,86,6,1.804272709,1
108,6,0,5,0.68879079,122,6,1.804272709,1
84,6,0,5,0.931509118,99,6,0.943194554,1
96,3,0,5,1.444798696,70,6,0.888450288,1
125,3,0,5,0.740517647,124,6,0.027372133,1
75,3,0,5,1.528357464,52,6,0.888450288,1
92,3,0,5,0.947425074,88,6,0.943194554,1
113,6,0,5,0.971299007,80,6,0.943194554,1
128,3,0,5,0.712664724,102,6,0.888450288,1
114,3,0,5,0.899677206,89,6,0.888450288,1
126,6,0,5,0.553505165,108,6,0.943194554,1
110,6,0,5,0.951404063,86,6,1.804272709,1
135,3,0,5,0.732559669,105,6,0.027372133,1
96,6,0,5,1.1185216,74,6,0.943194554,1
101,6,0,5,1.198101379,74,6,0.888450288,1
91,6,0,5,1.496525552,83,6,0.888450288,1
122,6,0,5,0.29884987,101,6,0.943194554,1
99,3,0,5,1.190143401,89,6,0.027372133,1
112,6,0,5,0.871824283,85,6,1.804272709,1
134,6,0,5,0.955383052,105,6,0.943194554,1
110,3,0,5,0.501778308,111,6,0.888450288,1
96,3,0,5,1.03894182,78,6,0.888450288,1
110,3,0,5,0.712664724,98,6,0.888450288,1
104,6,0,5,1.190143401,96,6,0.943194554,1
100,6,0,5,0.736538658,108,6,0.943194554,1
100,6,0,5,0.88376125,91,6,1.804272709,1
93,6,0,5,1.460714652,61,6,1.804272709,1
90,3,0,5,0.529631231,111,6,0.943194554,1
127,6,0,5,0.824076415,122,6,1.804272709,1
113,6,0,5,0.446072462,112,6,1.804272709,1
78,6,0,5,1.134437556,64,6,1.804272709,1
150,3,0,5,0.485862352,131,6,0.027372133,1
100,3,0,5,0.907635184,91,6,0.027372133,1
101,6,0,5,1.011088897,83,6,0.027372133,1
99,3,0,5,0.828055404,92,6,0.027372133,1
96,6,0,5,0.286912903,124,6,0.888450288,1
113,3,0,5,0.80418147,91,6,0.027372133,1
112,6,0,5,0.903656195,94,6,0.027372133,1
135,6,0,5,0.597274044,110,6,1.804272709,1
104,3,0,5,0.334660771,110,6,0.888450288,1
108,6,0,5,0.53361022,110,6,0.027372133,1
103,6,0,5,1.31349206,69,6,0.888450288,1
105,3,0,5,0.645021911,88,6,0.943194554,1
104,6,0,5,0.641042922,98,6,1.804272709,1
116,6,0,5,0.740517647,96,6,0.888450288,1
118,3,0,5,0.732559669,107,6,0.943194554,1
93,3,0,5,1.074752721,63,6,0.943194554,1
66,3,0,5,1.102605644,70,6,1.804272709,1
120,6,0,5,0.346597738,116,6,0.888450288,1
106,3,0,5,0.314765826,139,6,0.888450288,1
71,3,0,5,0.915593162,63,6,0.943194554,1
96,6,0,5,0.780307537,103,6,1.804272709,1
89,3,0,5,0.88376125,78,6,0.888450288,1
78,6,0,5,1.062815754,73,6,0.943194554,1
116,3,0,5,0.473925385,132,6,0.888450288,1
138,3,0,5,0.744496636,105,6,0.943194554,1
113,3,0,5,0.724601691,107,6,0.943194554,1
81,6,0,5,1.198101379,75,6,0.027372133,1
123,3,0,5,0.505757297,102,6,0.027372133,1
131,3,0,5,0.25905998,114,6,1.804272709,1
72,3,0,5,0.979256985,82,6,0.943194554,1
88,3,0,5,1.007109908,61,6,0.943194554,1
92,3,0,5,1.150353511,56,6,0.943194554,1
123,3,0,5,0.25905998,109,6,0.027372133,1
114,3,0,5,0.760412592,100,6,0.943194554,1
114,6,0,5,0.943446085,86,6,0.888450288,1
298,3,3,2,2.01379412,0,2,0.027372133,1
312,3,3,2,2.01379412,0,2,1.804272709,1
352,3,3,2,2.01379412,0,2,1.804272709,1
370,3,3,2,2.01379412,0,2,0.027372133,1
343,3,3,2,2.01379412,0,2,0.943194554,1
332,3,3,2,2.01379412,0,2,0.943194554,1
378,3,3,2,2.01379412,0,2,0.027372133,1
316,3,3,2,2.01379412,0,2,0.027372133,1
331,3,3,2,2.01379412,0,2,0.027372133,1
361,3,3,2,2.01379412,0,2,0.888450288,1
391,3,3,2,2.01379412,0,2,1.804272709,1
504,3,3,2,2.01379412,0,2,0.888450288,1
470,3,3,2,2.01379412,0,2,0.943194554,1
396,3,3,2,2.01379412,0,2,0.027372133,1
421,3,3,2,2.01379412,0,2,1.804272709,1
396,3,3,2,2.01379412,0,2,0.888450288,1
285,3,3,2,2.01379412,0,2,0.943194554,1
349,3,3,2,2.01379412,0,2,0.888450288,1
248,3,3,2,2.01379412,0,2,0.888450288,1
406,3,3,2,2.01379412,0,2,0.943194554,1
263,3,3,2,2.01379412,0,2,0.888450288,1
349,3,3,2,2.01379412,0,2,0.943194554,1
219,3,3,2,2.01379412,0,2,0.888450288,1
382,3,3,2,2.01379412,0,2,0.943194554,1
442,3,3,2,2.01379412,0,2,0.943194554,1
305,3,3,2,2.01379412,0,2,0.888450288,1
334,3,3,2,2.01379412,0,2,1.804272709,1
395,3,3,2,2.01379412,0,2,1.804272709,1
287,3,3,2,2.01379412,0,2,0.027372133,1
419,3,3,2,2.01379412,0,2,0.027372133,1
350,3,3,2,2.01379412,0,2,0.888450288,1
307,3,3,2,2.01379412,0,2,0.888450288,1
447,3,3,2,2.01379412,0,2,0.888450288,1
325,3,3,2,2.01379412,0,2,0.027372133,1
345,3,3,2,2.01379412,0,2,0.888450288,1
348,3,3,2,2.01379412,0,2,0.027372133,1
421,3,3,2,2.01379412,0,2,0.888450288,1
344,3,3,2,2.01379412,0,2,0.027372133,1
309,3,3,2,2.01379412,0,2,1.804272709,1
293,3,3,2,2.01379412,0,2,0.888450288,1
250,3,3,2,2.01379412,0,2,0.943194554,1
211,3,3,2,2.01379412,0,2,1.804272709,1
349,3,3,2,2.01379412,0,2,0.888450288,1
408,3,3,2,2.01379412,0,2,1.804272709,1
292,3,3,2,2.01379412,0,2,0.943194554,1
352,3,3,2,2.01379412,0,2,0.888450288,1
400,3,3,2,2.01379412,0,2,0.027372133,1
296,3,3,2,2.01379412,0,2,0.888450288,1
386,3,3,2,2.01379412,0,2,0.027372133,1
300,3,3,2,2.01379412,0,2,0.027372133,1
327,3,3,2,2.01379412,0,2,0.027372133,1
310,3,3,2,2.01379412,0,2,0.027372133,1
214,3,3,2,2.01379412,0,2,1.804272709,1
372,3,3,2,2.01379412,0,2,1.804272709,1
233,3,3,2,2.01379412,0,2,1.804272709,1
312,3,3,2,2.01379412,0,2,0.943194554,1
396,3,3,2,2.01379412,0,2,0.027372133,1
345,3,3,2,2.01379412,0,2,0.027372133,1
370,3,3,2,2.01379412,0,2,0.888450288,1
404,3,3,2,2.01379412,0,2,0.943194554,1
439,3,3,2,2.01379412,0,2,0.943194554,1
396,3,3,2,2.01379412,0,2,0.888450288,1
276,3,3,2,2.01379412,0,2,0.888450288,1
257,3,3,2,2.01379412,0,2,0.888450288,1
379,3,3,2,2.01379412,0,2,0.943194554,1
371,3,3,2,2.01379412,0,2,0.027372133,1
284,3,3,2,2.01379412,0,2,0.027372133,1
249,3,3,2,2.01379412,0,2,1.804272709,1
362,3,3,2,2.01379412,0,2,0.888450288,1
341,3,3,2,2.01379412,0,2,0.888450288,1
341,3,3,2,2.01379412,0,2,0.943194554,1
373,3,3,2,2.01379412,0,2,0.027372133,1
357,3,3,2,2.01379412,0,2,0.027372133,1
317,3,3,2,2.01379412,0,2,1.804272709,1
268,3,3,2,2.01379412,0,2,1.804272709,1
351,3,3,2,2.01379412,0,2,0.943194554,1
446,3,3,2,2.01379412,0,2,0.888450288,1
300,3,3,2,2.01379412,0,2,0.888450288,1
241,3,3,2,2.01379412,0,2,0.888450288,1
412,3,3,2,2.01379412,0,2,1.804272709,1
272,3,3,2,2.01379412,0,2,0.888450288,1
314,3,3,2,2.01379412,0,2,0.027372133,1
458,3,3,2,2.01379412,0,2,1.804272709,1
403,3,3,2,2.01379412,0,2,1.804272709,1
379,3,3,2,2.01379412,0,2,0.027372133,1
478,3,3,2,2.01379412,0,2,0.943194554,1
351,3,3,2,2.01379412,0,2,1.804272709,1
433,3,3,2,2.01379412,0,2,1.804272709,1
353,3,3,2,2.01379412,0,2,1.804272709,1
346,3,3,2,2.01379412,0,2,0.888450288,1
347,3,3,2,2.01379412,0,2,0.027372133,1
429,3,3,2,2.01379412,0,2,1.804272709,1
413,3,3,2,2.01379412,0,2,0.027372133,1
459,3,3,2,2.01379412,0,2,1.804272709,1
378,3,3,2,2.01379412,0,2,0.943194554,1
261,3,3,2,2.01379412,0,2,0.943194554,1
390,3,3,2,2.01379412,0,2,0.943194554,1
477,3,3,2,2.01379412,0,2,1.804272709,1
306,3,3,2,2.01379412,0,2,0.888450288,1
316,3,3,2,2.01379412,0,2,0.027372133,1
415,3,3,2,2.01379412,0,2,0.027372133,1
388,3,3,2,2.01379412,0,2,0.027372133,1
419,3,3,2,2.01379412,0,2,1.804272709,1
258,3,3,2,2.01379412,0,2,1.804272709,1
177,3,3,2,2.01379412,0,2,0.027372133,1
388,3,3,2,2.01379412,0,2,0.027372133,1
447,3,3,2,2.01379412,0,2,0.943194554,1
292,3,3,2,2.01379412,0,2,0.027372133,1
382,3,3,2,2.01379412,0,2,0.943194554,1
360,3,3,2,2.01379412,0,2,1.804272709,1
426,3,3,2,2.01379412,0,2,1.804272709,1
360,3,3,2,2.01379412,0,2,0.943194554,1
316,3,3,2,2.01379412,0,2,0.943194554,1
418,3,3,2,2.01379412,0,2,0.943194554,1
525,3,3,2,2.01379412,0,2,1.804272709,1
324,3,3,2,2.01379412,0,2,0.888450288,1
330,3,3,2,2.01379412,0,2,0.888450288,1
376,3,3,2,2.01379412,0,2,0.027372133,1
400,3,3,2,2.01379412,0,2,1.804272709,1
289,3,3,2,2.01379412,0,2,0.888450288,1
215,3,3,2,2.01379412,0,2,0.888450288,1
483,3,3,2,2.01379412,0,2,0.027372133,1
450,3,3,2,2.01379412,0,2,0.888450288,1
484,3,3,2,2.01379412,0,2,0.027372133,1
288,3,3,2,2.01379412,0,2,0.027372133,1
315,3,3,2,2.01379412,0,2,0.027372133,1
341,3,3,2,2.01379412,0,2,0.888450288,1
373,3,3,2,2.01379412,0,2,0.027372133,1
222,3,3,2,2.01379412,0,2,1.804272709,1
271,3,3,2,2.01379412,0,2,0.027372133,1
319,3,3,2,2.01379412,0,2,1.804272709,1
316,3,3,2,2.01379412,0,2,0.888450288,1
359,3,3,2,2.01379412,0,2,0.027372133,1
435,3,3,2,2.01379412,0,2,1.804272709,1
354,3,3,2,2.01379412,0,2,0.027372133,1
484,3,3,2,2.01379412,0,2,0.943194554,1
306,3,3,2,2.01379412,0,2,0.027372133,1
459,3,3,2,2.01379412,0,2,1.804272709,1
